time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2071.5,45.464647377165996,71.79106148591832,91.81890130481084,120.5955159871165,255.90227742530493
2072.0,44.68439472629827,70.41346098564846,90.23086062374881,114.51831286444991,254.35165223553204
2072.5,43.91615030663704,69.06631027771131,88.6691035148407,108.75223345825633,252.81097130268597
2073.0,43.159751918312274,67.74924617947342,87.13324437891202,103.26442601722557,251.28082429616978
2073.5,42.41503601683058,66.46106452356128,85.62288831790553,98.01505264584623,249.76086075554335
2074.0,41.68183900221243,65.2022175259386,84.13763319449973,93.05373052354297,248.25029844534455
2074.5,40.959998089706474,63.96976476250658,82.67707211451571,88.36556199867418,246.74954431106545
2075.0,40.24935190090781,62.75558961294848,81.24079596896892,83.93590137962367,245.25905601716545
2075.5,39.5497408640455,61.56938092792647,79.82743399432069,79.90060396976787,243.77920068530608
2076.0,38.86100748140196,60.40989111795356,78.42737007865291,76.15529040511309,242.31028919364485
2076.5,38.182996502583194,59.27603097526952,77.05546089145152,72.64943378818027,240.85260413840305
2077.0,37.51555503011848,58.1668233344744,75.71075423194527,69.36141061898985,239.40633935672764
2077.5,36.858532575920776,57.0813749491775,74.39235633396615,66.27389888403064,237.96915886881754
2078.0,36.21178108186038,56.01885893162686,73.09943270104016,63.37151573971265,236.54066949718165
2078.5,35.57507628307073,54.97850337788682,71.83119754968037,60.640424132094026,235.12130611114065
2079.0,34.947171503827306,53.95958366121555,70.58739615764155,58.06773148668631,233.7113980331426
2079.5,34.328080901782194,52.96141693725368,69.368587786083,55.64147575988476,232.31120671056166
2080.0,33.71780237854893,51.983358012483755,68.17636430542929,53.351163845298075,230.65870644669818
2080.5,33.11632036067147,51.02479607729635,67.01139964150202,51.18714697162635,228.88374626287924
2081.0,32.52362399100604,50.08515200741364,65.872055385877,49.14054357421401,227.1315747474224
2081.5,31.940095324894596,49.163876055196255,64.75705390218843,47.204401356181506,224.35464624087146
2082.0,31.36564575769005,48.260445821355425,63.66533844337992,45.37299650938283,218.95687070874004
2082.5,30.800184334636548,47.374364438344394,62.595990577813,43.6470333512769,214.28988883201993
2083.0,30.243660277826688,46.505158921020445,61.54818480406946,42.018114982823974,210.2222648049093
2083.5,29.696319705974936,45.65237865486863,60.52116611187946,40.47790201839656,206.31243855973975
2084.0,29.157859642436975,44.81559400111004,59.51423327663293,39.01917684311031,202.64631540007773
2084.5,28.62819344266058,43.99439500368113,58.52672881454517,37.63517829110428,199.1759347492935
