time,DURS Model,CE Model,ET Model,CE & ET Model
2053.5,0.2352592038355679,0.21914445909609329,0.4595492162091076,0.45448669775811884
2054.0,0.23310382398492252,0.2165929082718348,0.4585695214243533,0.45320257172535006
2054.5,0.23100679708338534,0.21410155180941334,0.45768864964144423,0.4520153307747448
2055.0,0.22896662087406897,0.2116691342923867,0.4569059879229216,0.4509245054174007
2055.5,0.2269818360351055,0.20929439407378508,0.4562209614571677,0.4499296717958519
2056.0,0.22505150736773796,0.20697606493054488,0.45563302989215476,0.4490304549629932
2056.5,0.22317423177066523,0.204712878114258,0.4551417064233331,0.44822655466088407
2057.0,0.2213485354193519,0.2025035645450159,0.4547465462302663,0.447517740440827
2057.5,0.21957296927614423,0.2003468570667758,0.4544452215421018,0.4469038553212639
2058.0,0.21784611101855963,0.1982414923539005,0.4542244725971815,0.44638476777262676
2058.5,0.21616656643402776,0.19618619308853752,0.4540836549694386,0.4459528414597281
2059.0,0.21453297042309713,0.1941796861934227,0.4540206598140612,0.4455975517471739
2059.5,0.21294398770703366,0.19222071070962635,0.4540206598140612,0.4453177900326359
2060.0,0.21139831330616402,0.19030801944626638,0.4540206598140612,0.44511140018521594
2060.5,0.20989471256998274,0.18844044926249714,0.4540206598140612,0.44497674503069046
2061.0,0.2084319736906689,0.18661684219836658,0.4540206598140612,0.44491239802239585
2061.5,0.20700890375161635,0.18483605517671814,0.4540206598140612,0.44491239802239585
2062.0,0.20562433199051355,0.18309715836590948,0.4540206598140612,0.44491239802239585
2062.5,0.20427711438529766,0.18139924361404997,0.4540206598140612,0.44491239802239585
2063.0,0.20296623444382816,0.17974133068172593,0.4540206598140612,0.44491239802239585
2063.5,0.20169068096171788,0.17812245075295097,0.4540206598140612,0.44491239802239585
2064.0,0.20044945714238,0.17654165164205887,0.4540206598140612,0.44491239802239585
2064.5,0.19924158570532696,0.17499802044300872,0.4540206598140612,0.44491239802239585
2065.0,0.1980661117513168,0.17349061363089913,0.4540206598140612,0.44491239802239585
2065.5,0.19692210403145455,0.17201848318644272,0.4540206598140612,0.44491239802239585
2066.0,0.19580865548608178,0.17058069602135192,0.4540206598140612,0.44491239802239585
2066.5,0.1947248883174315,0.1691763357888714,0.4540206598140612,0.44491239802239585
2067.0,0.19366995270933518,0.16780450408580744,0.4540206598140612,0.44491239802239585
2067.5,0.19264302530955005,0.16646437400532413,0.4540206598140612,0.44491239802239585
2068.0,0.19164330802251225,0.16515518979219498,0.4540206598140612,0.44491239802239585
2068.5,0.19067002699531344,0.16387619744809173,0.4540206598140612,0.44491239802239585
2069.0,0.18972243172878597,0.16262665730023323,0.4540206598140612,0.44491239802239585
2069.5,0.1887997943626366,0.16140584785200682,0.4540206598140612,0.44491239802239585
